nuc,name,category_name,category_code,format,total
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Images, Maps & Artefacts",image,Government publication,16
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Images, Maps & Artefacts",image,Art work,6
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Images, Maps & Artefacts",image,"Poster, chart, other",5
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Images, Maps & Artefacts",image,Microform,4
NALB,AlburyCity libraries. Albury LibraryMuseum.,Magazines & Newsletters,magazine,Article,1
NALB,AlburyCity libraries. Albury LibraryMuseum.,Magazines & Newsletters,magazine,Article/Journal or magazine article,1
NALB,AlburyCity libraries. Albury LibraryMuseum.,Magazines & Newsletters,magazine,Government publication,1
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Audio book,2091
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Sound,127
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",2
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Sound/Other sound,109
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Sound/Recorded music,22
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Government publication,63
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Video,42
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Video/Captioned,10
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Microform,33
NALB,AlburyCity libraries. Albury LibraryMuseum.,"Music, Audio & Video",music,Printed music,2
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Book,738
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Book/Braille,22
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Book/Illustrated,670
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Book/Large print,45
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Government publication,702
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article,76
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Book chapter,1
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Journal or magazine article,4
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Other article,28
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Report,35
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Review,2
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Article/Working paper,3
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Microform,22
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Conference Proceedings,17
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Thesis,14
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Periodical,6
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,"Periodical/Journal, magazine, other",5
NALB,AlburyCity libraries. Albury LibraryMuseum.,Research & Reports,research,Periodical/Newspaper,1
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,Books & Libraries,book,Article,1662
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,Books & Libraries,book,Article/Other article,1662
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,Books & Libraries,book,Book,1
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Diaries, Letters & Archives",diary,Unpublished,10840
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Images, Maps & Artefacts",image,Photograph,12946
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Images, Maps & Artefacts",image,Object,7569
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Images, Maps & Artefacts",image,Art work,277
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Images, Maps & Artefacts",image,Map,27
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Music, Audio & Video",music,Sound,407
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Music, Audio & Video",music,"Sound/Interview, lecture, talk",242
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Music, Audio & Video",music,Sound/Other sound,168
NALB:DC,AlburyCity libraries. Albury LibraryMuseum. Albury LibraryMuseum Digital Collections.,"Music, Audio & Video",music,Video,70
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Book,2611
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Book/Braille,7
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Book/Illustrated,1560
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Book/Large print,21
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article,294
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Book chapter,12
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Conference paper,1
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Journal or magazine article,7
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Other article,7
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Report,238
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Review,1
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Article/Working paper,11
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Government publication,264
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Conference Proceedings,132
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Periodical,58
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",57
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Periodical/Newspaper,1
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Audio book,47
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Microform,29
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Archived website,12
VADF,Alcohol and Drug Foundation. ADF Library.,Books & Libraries,book,Thesis,3
VADF,Alcohol and Drug Foundation. ADF Library.,"Diaries, Letters & Archives",diary,Unpublished,2
VADF,Alcohol and Drug Foundation. ADF Library.,"Diaries, Letters & Archives",diary,Published,1
VADF,Alcohol and Drug Foundation. ADF Library.,"Images, Maps & Artefacts",image,Map,3
VADF,Alcohol and Drug Foundation. ADF Library.,"Images, Maps & Artefacts",image,Map/Atlas,1
VADF,Alcohol and Drug Foundation. ADF Library.,"Images, Maps & Artefacts",image,Object,1
VADF,Alcohol and Drug Foundation. ADF Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",1
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Audio book,47
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Video,28
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Video/Captioned,1
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Sound,10
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Sound/Other sound,9
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Sound/Recorded music,1
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Government publication,5
VADF,Alcohol and Drug Foundation. ADF Library.,"Music, Audio & Video",music,Microform,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Government publication,766
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Book,689
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Book/Braille,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Book/Illustrated,429
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Book/Large print,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article,162
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Book chapter,12
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Conference paper,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Journal or magazine article,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Other article,5
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Report,107
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Review,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Article/Working paper,1
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Conference Proceedings,49
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Thesis,37
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Microform,30
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,Periodical,8
VADF,Alcohol and Drug Foundation. ADF Library.,Research & Reports,research,"Periodical/Journal, magazine, other",8
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Book,31460
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Book/Braille,1177
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Book/Illustrated,17942
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Book/Large print,10746
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Audio book,13790
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Government publication,253
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Conference Proceedings,193
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Microform,106
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article,90
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Book chapter,9
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Journal or magazine article,21
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Other article,31
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Report,18
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Review,12
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Article/Working paper,2
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Periodical,30
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,"Periodical/Journal, magazine, other",30
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Thesis,18
SALC,Alexandrina Libraries. Goolwa Library.,Books & Libraries,book,Archived website,11
SALC,Alexandrina Libraries. Goolwa Library.,"Diaries, Letters & Archives",diary,Unpublished,47
SALC,Alexandrina Libraries. Goolwa Library.,"Diaries, Letters & Archives",diary,Published,35
SALC,Alexandrina Libraries. Goolwa Library.,"Diaries, Letters & Archives",diary,Government publication,10
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Map,79
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Map/Atlas,33
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Map/Single map,3
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Object,51
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,"Poster, chart, other",21
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Photograph,20
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Government publication,10
SALC,Alexandrina Libraries. Goolwa Library.,"Images, Maps & Artefacts",image,Art work,3
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Audio book,13790
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Video,4990
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Video/Captioned,3544
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Sound,1067
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Sound/Other sound,397
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Sound/Recorded music,836
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Government publication,129
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Microform,94
SALC,Alexandrina Libraries. Goolwa Library.,"Music, Audio & Video",music,Printed music,18
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Book,391
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Book/Braille,54
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Book/Illustrated,329
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Book/Large print,119
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Government publication,347
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Article,33
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Article/Book chapter,2
SALC,Alexandrina Libraries. Goolwa Library.,Research & Reports,research,Article/Journal or magazine article,2
